,Fecha,Sigla Empresa,Nombre Empresa,Trafico,Origen,Destino,Pasajeros,TipoVuelo,CargaKg,CorreoKg,Ciudad Origen,Ciudad Destino,Pais Origen,Pais Destino,Apto_Origen,Apto_Destino
600,2018-02-01,AAL,AMERICAN,I,BOG,BHM,4.0,R,0.0,0.0,BOGOTA,ALABAMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,BIRMINGHAM INTL
601,2018-02-01,AAL,AMERICAN,I,BOG,BHZ,2.0,R,0.0,0.0,BOGOTA,BELEN VAL,COLOMBIA,BRASIL,BOGOTA - ELDORADO,PAMPULHA
602,2018-02-01,AAL,AMERICAN,I,BOG,BJX,6.0,R,0.0,0.0,BOGOTA,LEON,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GUANAJUATO /INTL
603,2018-02-01,AAL,AMERICAN,I,BOG,BMI,3.0,R,0.0,0.0,BOGOTA,ILLINOIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NORMAL
604,2018-02-01,AAL,AMERICAN,I,BOG,BOS,207.0,R,0.0,0.0,BOGOTA,BOSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GEN.EDWARD L.LOGAN
605,2018-02-01,AAL,AMERICAN,I,BOG,BRU,4.0,R,0.0,0.0,BOGOTA,BRUSELAS,COLOMBIA,BELGICA,BOGOTA - ELDORADO,BRUXELLES
606,2018-02-01,AAL,AMERICAN,I,BOG,BZE,1.0,R,508.0,0.0,BOGOTA,BELIZE,COLOMBIA,BELIZE,BOGOTA - ELDORADO,PHILIP S W GOLDSON INTL
607,2018-02-01,AAL,AMERICAN,I,BOG,CDG,36.0,R,0.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,CHARLES DE GAULLE
608,2018-02-01,AAL,AMERICAN,I,BOG,CHS,5.0,R,0.0,0.0,BOGOTA,CHARLESTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,CHARLESTON AFB INTL
609,2018-02-01,AAL,AMERICAN,I,BOG,CLT,30.0,R,0.0,0.0,BOGOTA,NORTE DE CAROLINA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,CHARLOTTE DOUGLAS INTL
610,2018-02-01,AAL,AMERICAN,I,BOG,CUR,12.0,R,0.0,0.0,BOGOTA,CURACAO,COLOMBIA,ANTILLAS HOLANDESAS,BOGOTA - ELDORADO,HATO
611,2018-02-01,AAL,AMERICAN,I,BOG,CVG,7.0,R,0.0,0.0,BOGOTA,CINCINATTI,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,COVINGTON - CINCINNATI
612,2018-02-01,AAL,AMERICAN,I,BOG,DEN,65.0,R,0.0,0.0,BOGOTA,COLORADO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,STAPLETON  INT
613,2018-02-01,AAL,AMERICAN,I,BOG,DFW,1749.0,R,15954.0,0.0,BOGOTA,DALAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,DALLAS
614,2018-02-01,AAL,AMERICAN,I,BOG,DOH,11.0,R,0.0,0.0,BOGOTA,QATAR,COLOMBIA,QATAR,BOGOTA - ELDORADO,DOHA
615,2018-02-01,AAL,AMERICAN,I,BOG,DTW,10.0,R,0.0,0.0,BOGOTA,DETROIT,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WAYNE COUNTY
616,2018-02-01,AAL,AMERICAN,I,BOG,DUB,11.0,R,0.0,0.0,BOGOTA,DUBLIN,COLOMBIA,IRLANDA,BOGOTA - ELDORADO,DUBLIN
617,2018-02-01,AAL,AMERICAN,I,BOG,EWR,185.0,R,0.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NEWARK LIBERTY INTL
618,2018-02-01,AAL,AMERICAN,I,BOG,FAT,2.0,R,0.0,0.0,BOGOTA,FRESNO YOSEMITE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,FRESNO YOSEMITE INTL
619,2018-02-01,AAL,AMERICAN,I,BOG,FCO,5.0,R,0.0,0.0,BOGOTA,ROMA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,FIUMIFINO
620,2018-02-01,AAL,AMERICAN,I,BOG,FLL,5.0,R,0.0,0.0,BOGOTA,FORT LAUDERDALE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,FORT LAUDERDALE HOLLYWOOD INTL
621,2018-02-01,AAL,AMERICAN,I,BOG,FPO,6.0,R,0.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,ORLY
622,2018-02-01,AAL,AMERICAN,I,BOG,FRA,19.0,R,0.0,0.0,BOGOTA,FRANKFURT,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FRANKFURT MAIN
623,2018-02-01,AAL,AMERICAN,I,BOG,GCM,8.0,R,0.0,0.0,BOGOTA,GRAN CAYMAN,COLOMBIA,ISLAS CAYMAN,BOGOTA - ELDORADO,GRAND CAYMAN ( CITY )
624,2018-02-01,AAL,AMERICAN,I,BOG,GRU,6.0,R,0.0,0.0,BOGOTA,SAO PAULO,COLOMBIA,BRASIL,BOGOTA - ELDORADO,GUARULHOS
625,2018-02-01,AAL,AMERICAN,I,BOG,GSO,12.0,R,0.0,0.0,BOGOTA,NORTE DE CAROLINA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,PIEDMONT TRIAD INTL
626,2018-02-01,AAL,AMERICAN,I,BOG,GYE,14.0,R,0.0,0.0,BOGOTA,GUAYAQUIL,COLOMBIA,ECUADOR,BOGOTA - ELDORADO,SIMON BOLIVAR
627,2018-02-01,AAL,AMERICAN,I,BOG,HKG,72.0,R,0.0,0.0,BOGOTA,HONG KONG,COLOMBIA,HONG KONG,BOGOTA - ELDORADO,CHEK LAP KOK
628,2018-02-01,AAL,AMERICAN,I,BOG,HNL,31.0,R,0.0,0.0,BOGOTA,HONOLULU,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"OAHU, HI"
629,2018-02-01,AAL,AMERICAN,I,BOG,HOU,34.0,R,0.0,0.0,BOGOTA,HOUSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GEORGE BUSH INTCNTL HOUSTON
630,2018-02-01,AAL,AMERICAN,I,BOG,IAD,62.0,R,0.0,0.0,BOGOTA,WASHINGTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,DULLES INTL D.C.
631,2018-02-01,AAL,AMERICAN,I,BOG,IAH,85.0,R,0.0,0.0,BOGOTA,HOUSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILLAM P HOBBY TX
632,2018-02-01,AAL,AMERICAN,I,BOG,ICN,30.0,R,0.0,0.0,BOGOTA,INCHEON,COLOMBIA,KOREA,BOGOTA - ELDORADO,INTERNATIONAL INCHEON
633,2018-02-01,AAL,AMERICAN,I,BOG,IND,7.0,R,0.0,0.0,BOGOTA,INDIANA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,INDIANAPOLIS INTERNATIONAL
634,2018-02-01,AAL,AMERICAN,I,BOG,JAX,50.0,R,0.0,0.0,BOGOTA,FLORIDA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JACKSONVILLE INTERNAL AIRPORT
635,2018-02-01,AAL,AMERICAN,I,BOG,JFK,353.0,R,0.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JOHN F KENNEDY INTL
636,2018-02-01,AAL,AMERICAN,I,BOG,KIN,3.0,R,0.0,0.0,BOGOTA,KINGSTON,COLOMBIA,JAMAICA,BOGOTA - ELDORADO,NORMAN MANLEY INTL
637,2018-02-01,AAL,AMERICAN,I,BOG,LAX,183.0,R,0.0,0.0,BOGOTA,LOS ANGELES,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,LOS ANGELES INTL
638,2018-02-01,AAL,AMERICAN,I,BOG,LHR,7.0,R,5425.0,0.0,BOGOTA,LONDRES,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,HEATHROW
639,2018-02-01,AAL,AMERICAN,I,BOG,LIM,0.0,R,12.0,0.0,BOGOTA,LIMA,COLOMBIA,PERU,BOGOTA - ELDORADO,CALLAO /INTL JORGE CHAVEZ
640,2018-02-01,AAL,AMERICAN,I,BOG,LIT,1.0,R,0.0,0.0,BOGOTA,ARKANSAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ADAMS FIELD
641,2018-02-01,AAL,AMERICAN,I,BOG,MAD,117.0,R,1692.0,0.0,BOGOTA,MADRID,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARAJAS
642,2018-02-01,AAL,AMERICAN,I,BOG,MBJ,0.0,R,4530.0,0.0,BOGOTA,MONTEJO BAY,COLOMBIA,JAMAICA,BOGOTA - ELDORADO,SANGSTER INTL
643,2018-02-01,AAL,AMERICAN,I,BOG,MCO,154.0,R,0.0,0.0,BOGOTA,ORLANDO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,HERDON
644,2018-02-01,AAL,AMERICAN,I,BOG,MGA,7.0,R,0.0,0.0,BOGOTA,MANAGUA,COLOMBIA,NICARAGUA,BOGOTA - ELDORADO,MANAGUA INTL
645,2018-02-01,AAL,AMERICAN,I,BOG,MIA,5448.0,R,42113.0,0.0,BOGOTA,MIAMI,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MIAMI INTL
646,2018-02-01,AAL,AMERICAN,I,BOG,MKE,24.0,R,0.0,0.0,BOGOTA,WISCONSIN,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GENERAL MITCHELL INTL
647,2018-02-01,AAL,AMERICAN,I,BOG,MLI,22.0,R,0.0,0.0,BOGOTA,ILLINOIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,QUAD CITY
648,2018-02-01,AAL,AMERICAN,I,BOG,MSP,11.0,R,0.0,0.0,BOGOTA,MINNEAPOLIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MINNEAPOLIS ST PAUL INTL
649,2018-02-01,AAL,AMERICAN,I,BOG,MSY,85.0,R,0.0,0.0,BOGOTA,NEW ORLEANS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,MOISANT FIED
650,2018-02-01,AAL,AMERICAN,I,BOG,MTY,22.0,R,0.0,0.0,BOGOTA,MONTERREY,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GENERAL MARIANO ESCOBEDO INTL
651,2018-02-01,AAL,AMERICAN,I,BOG,MXP,56.0,R,0.0,0.0,BOGOTA,MILANO,COLOMBIA,ITALIA,BOGOTA - ELDORADO,MALPENSA
652,2018-02-01,AAL,AMERICAN,I,BOG,NAS,17.0,R,0.0,0.0,BOGOTA,NASSAU,COLOMBIA,BAHAMAS,BOGOTA - ELDORADO,NASSAU INTL
653,2018-02-01,AAL,AMERICAN,I,BOG,NRT,104.0,R,2299.0,0.0,BOGOTA,TOKIO,COLOMBIA,JAPON,BOGOTA - ELDORADO,NARITA
654,2018-02-01,AAL,AMERICAN,I,BOG,OKC,5.0,R,0.0,0.0,BOGOTA,OKLAHOMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,WILL ROGERS WORLDS
655,2018-02-01,AAL,AMERICAN,I,BOG,OMA,2.0,R,0.0,0.0,BOGOTA,NEBRASKA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,EPPLEY AFLD
656,2018-02-01,AAL,AMERICAN,I,BOG,ONT,8.0,R,0.0,0.0,BOGOTA,CALIFORNIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ONTARIO INTERNATIONAL
657,2018-02-01,AAL,AMERICAN,I,BOG,ORD,284.0,R,0.0,0.0,BOGOTA,CHICAGO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,O .HARE
658,2018-02-01,AAL,AMERICAN,I,BOG,ORF,27.0,R,0.0,0.0,BOGOTA,NORFOLKVA BEACH,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NORFOLKVA BEACH
659,2018-02-01,AAL,AMERICAN,I,BOG,PAP,17.0,R,0.0,0.0,BOGOTA,PUERTO PRINCIPE,COLOMBIA,HAITI,BOGOTA - ELDORADO,PORT AU PRINCE INTL
660,2018-02-01,AAL,AMERICAN,I,BOG,PEK,92.0,R,0.0,0.0,BOGOTA,BEIJING,COLOMBIA,CHINA,BOGOTA - ELDORADO,BEIJING
661,2018-02-01,AAL,AMERICAN,I,BOG,PHL,41.0,R,0.0,0.0,BOGOTA,PHILADELPHIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"PHILADELPHIA INTL, PA."
662,2018-02-01,AAL,AMERICAN,I,BOG,PHX,284.0,R,0.0,0.0,BOGOTA,ARIZONA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SKY HARBORT INTERNATIONAL
663,2018-02-01,AAL,AMERICAN,I,BOG,PIA,8.0,R,0.0,0.0,BOGOTA,PEORIA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GREATER PEORIA RGNL
664,2018-02-01,AAL,AMERICAN,I,BOG,POS,8.0,R,269.0,0.0,BOGOTA,PUERTO ESPANA,COLOMBIA,TRINIDAD Y TOBAGO,BOGOTA - ELDORADO,PIARCO
665,2018-02-01,AAL,AMERICAN,I,BOG,PTY,5.0,R,0.0,0.0,BOGOTA,PANAMA,COLOMBIA,PANAMA,BOGOTA - ELDORADO,TOCUMEN INTL
666,2018-02-01,AAL,AMERICAN,I,BOG,PVG,60.0,R,571.0,0.0,BOGOTA,SHANGHAI,COLOMBIA,CHINA,BOGOTA - ELDORADO,PU DONG
667,2018-02-01,AAL,AMERICAN,I,BOG,RDU,125.0,R,0.0,0.0,BOGOTA,RALEIGH,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"DURHAM, NC."
668,2018-02-01,AAL,AMERICAN,I,BOG,RIC,13.0,R,0.0,0.0,BOGOTA,RICHMOND,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,INTER RICHMOND
669,2018-02-01,AAL,AMERICAN,I,BOG,RNO,9.0,R,0.0,0.0,BOGOTA,RENO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,RENO INTER
670,2018-02-01,AAL,AMERICAN,I,BOG,SAL,74.0,R,0.0,0.0,BOGOTA,SAN SALVADOR,COLOMBIA,EL SALVADOR,BOGOTA - ELDORADO,EL SALVADOR INTL
671,2018-02-01,AAL,AMERICAN,I,BOG,SAN,86.0,R,0.0,0.0,BOGOTA,SAN DIEGO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,LINDBERGH FIELD
672,2018-02-01,AAL,AMERICAN,I,BOG,SAT,36.0,R,0.0,0.0,BOGOTA,SAN ANTONIO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"SAN ANTONIO / INTL, TX."
673,2018-02-01,AAL,AMERICAN,I,BOG,SCL,65.0,R,0.0,0.0,BOGOTA,SANTIAGO,COLOMBIA,CHILE,BOGOTA - ELDORADO,ARTURO MERINO BENITEZ INTL
674,2018-02-01,AAL,AMERICAN,I,BOG,SDQ,56.0,R,0.0,0.0,BOGOTA,SANTO DOMINGO,COLOMBIA,REPUBLICA DOMINICANA,BOGOTA - ELDORADO,LAS AMERICAS
675,2018-02-01,AAL,AMERICAN,I,BOG,SEA,101.0,R,0.0,0.0,BOGOTA,SEATTLE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,SEATTLE
676,2018-02-01,AAL,AMERICAN,I,BOG,SJO,30.0,R,0.0,0.0,BOGOTA,SAN JOSE,COLOMBIA,COSTA RICA,BOGOTA - ELDORADO,JUAN SANTAMARIA INTL
677,2018-02-01,AAL,AMERICAN,I,BOG,SJU,36.0,R,7345.0,0.0,BOGOTA,SAN JUAN,COLOMBIA,PUERTO RICO,BOGOTA - ELDORADO,LUIS MUNOZ MARIN INTL
678,2018-02-01,AAL,AMERICAN,I,BOG,SKB,4.0,R,0.0,0.0,BOGOTA,SAINT KITTS,COLOMBIA,SAINT KITTS,BOGOTA - ELDORADO,GOLDEN ROCK
679,2018-02-01,AAL,AMERICAN,I,BOG,SYD,77.0,R,0.0,0.0,BOGOTA,SYDNEY,COLOMBIA,AUSTRALIA,BOGOTA - ELDORADO,KINGSFORD SMITH
680,2018-02-01,AAL,AMERICAN,I,BOG,TPA,66.0,R,0.0,0.0,BOGOTA,TAMPA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,TAMPA INTL
681,2018-02-01,AAL,AMERICAN,I,BOG,TUL,32.0,R,0.0,0.0,BOGOTA,OKLAHOMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,TULSA INTERNACIONAL
682,2018-02-01,AAL,AMERICAN,I,BOG,TXL,27.0,R,0.0,0.0,BOGOTA,BERLIN,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,TEGEL
683,2018-02-01,AAL,AMERICAN,I,BOG,UIO,31.0,R,0.0,0.0,BOGOTA,QUITO,COLOMBIA,ECUADOR,BOGOTA - ELDORADO,AEROPUERTO INTERNACIONAL MARISCAL S
684,2018-02-01,AAL,AMERICAN,I,BOG,YEG,11.0,R,0.0,0.0,BOGOTA,EDMONTON,COLOMBIA,CANADA,BOGOTA - ELDORADO,EDMONTON INTER
685,2018-02-01,AAL,AMERICAN,I,BOG,YOW,1.0,R,0.0,0.0,BOGOTA,OTAWA,COLOMBIA,CANADA,BOGOTA - ELDORADO,"OTTAWA/MACDONALD - CARTIER INTL,"
686,2018-02-01,AAL,AMERICAN,I,BOG,YUL,20.0,R,172.0,0.0,BOGOTA,MONTREAL,COLOMBIA,CANADA,BOGOTA - ELDORADO,MONTR╔AL-PIERRE ELLIOTT TRUDEAU INT
687,2018-02-01,AAL,AMERICAN,I,BOG,YVR,1.0,R,0.0,0.0,BOGOTA,VANCOUVER,COLOMBIA,CANADA,BOGOTA - ELDORADO,VANCOUVER INTERNATIONAL
688,2018-02-01,AAL,AMERICAN,I,BOG,YYC,46.0,R,0.0,0.0,BOGOTA,CALGARY,COLOMBIA,CANADA,BOGOTA - ELDORADO,"CALGARY INTL,ALTA"
689,2018-02-01,AAL,AMERICAN,I,BOG,YYZ,35.0,R,39.0,0.0,BOGOTA,TORONTO,COLOMBIA,CANADA,BOGOTA - ELDORADO,LESTER B PEARSON INTL
690,2018-02-01,AAL,AMERICAN,I,BOG,ZRH,24.0,R,0.0,0.0,BOGOTA,ZURICH,COLOMBIA,SUIZA,BOGOTA - ELDORADO,ZURICH
1073,2018-03-01,AAL,AMERICAN,I,BOG,ABQ,3.0,R,0.0,0.0,BOGOTA,NUEVO MEXICO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ALBUQUERQUE INTL SUNPORT
1074,2018-03-01,AAL,AMERICAN,I,BOG,ACA,1.0,R,0.0,0.0,BOGOTA,ACAPULCO,COLOMBIA,MEXICO,BOGOTA - ELDORADO,GENERAL JUAN N ALVAREZ INTL
1075,2018-03-01,AAL,AMERICAN,I,BOG,AMS,1.0,R,0.0,0.0,BOGOTA,AMSTERDAM,COLOMBIA,HOLANDA,BOGOTA - ELDORADO,SCHIPHOL
1076,2018-03-01,AAL,AMERICAN,I,BOG,ANU,2.0,R,151.0,0.0,BOGOTA,ST. JOHN'S,COLOMBIA,ANTIGUA AND BARBUDA,BOGOTA - ELDORADO,"ANTIGUA  LEEWARDS V.C.BIRD,"
1077,2018-03-01,AAL,AMERICAN,I,BOG,ATL,54.0,R,0.0,0.0,BOGOTA,ATLANTA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,HARTSFIELD JACKSON ATLANTA INTL
1078,2018-03-01,AAL,AMERICAN,I,BOG,BCN,12.0,R,56.0,0.0,BOGOTA,BARCELONA,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARCELONA
1079,2018-03-01,AAL,AMERICAN,I,BOG,BGI,6.0,R,0.0,0.0,BOGOTA,BRIDGENTOWN,COLOMBIA,BARBADOS,BOGOTA - ELDORADO,GRANTLEY ADAMS INTL
1080,2018-03-01,AAL,AMERICAN,I,BOG,BHM,1.0,R,0.0,0.0,BOGOTA,ALABAMA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,BIRMINGHAM INTL
1081,2018-03-01,AAL,AMERICAN,I,BOG,BMI,2.0,R,0.0,0.0,BOGOTA,ILLINOIS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NORMAL
1082,2018-03-01,AAL,AMERICAN,I,BOG,BOS,179.0,R,0.0,0.0,BOGOTA,BOSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GEN.EDWARD L.LOGAN
1083,2018-03-01,AAL,AMERICAN,I,BOG,BZE,2.0,R,600.0,0.0,BOGOTA,BELIZE,COLOMBIA,BELIZE,BOGOTA - ELDORADO,PHILIP S W GOLDSON INTL
1084,2018-03-01,AAL,AMERICAN,I,BOG,CCS,2.0,R,0.0,0.0,BOGOTA,CARACAS,COLOMBIA,VENEZUELA,BOGOTA - ELDORADO,SIMON BOLIVAR INTL
1085,2018-03-01,AAL,AMERICAN,I,BOG,CDG,45.0,R,14.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,CHARLES DE GAULLE
1086,2018-03-01,AAL,AMERICAN,I,BOG,CLT,8.0,R,113.0,0.0,BOGOTA,NORTE DE CAROLINA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,CHARLOTTE DOUGLAS INTL
1087,2018-03-01,AAL,AMERICAN,I,BOG,CUN,21.0,R,0.0,0.0,BOGOTA,CANCUN,COLOMBIA,MEXICO,BOGOTA - ELDORADO,CANCUN INTL
1088,2018-03-01,AAL,AMERICAN,I,BOG,CUR,13.0,R,0.0,0.0,BOGOTA,CURACAO,COLOMBIA,ANTILLAS HOLANDESAS,BOGOTA - ELDORADO,HATO
1089,2018-03-01,AAL,AMERICAN,I,BOG,DEN,22.0,R,0.0,0.0,BOGOTA,COLORADO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,STAPLETON  INT
1090,2018-03-01,AAL,AMERICAN,I,BOG,DFW,1698.0,R,14225.0,0.0,BOGOTA,DALAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,DALLAS
1091,2018-03-01,AAL,AMERICAN,I,BOG,DOH,12.0,R,0.0,0.0,BOGOTA,QATAR,COLOMBIA,QATAR,BOGOTA - ELDORADO,DOHA
1092,2018-03-01,AAL,AMERICAN,I,BOG,EWR,202.0,R,0.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,NEWARK LIBERTY INTL
1093,2018-03-01,AAL,AMERICAN,I,BOG,FCO,5.0,R,0.0,0.0,BOGOTA,ROMA,COLOMBIA,ITALIA,BOGOTA - ELDORADO,FIUMIFINO
1094,2018-03-01,AAL,AMERICAN,I,BOG,FLL,5.0,R,0.0,0.0,BOGOTA,FORT LAUDERDALE,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,FORT LAUDERDALE HOLLYWOOD INTL
1095,2018-03-01,AAL,AMERICAN,I,BOG,FPO,8.0,R,0.0,0.0,BOGOTA,PARIS,COLOMBIA,FRANCIA,BOGOTA - ELDORADO,ORLY
1096,2018-03-01,AAL,AMERICAN,I,BOG,FRA,23.0,R,0.0,0.0,BOGOTA,FRANKFURT,COLOMBIA,ALEMANIA,BOGOTA - ELDORADO,FRANKFURT MAIN
1097,2018-03-01,AAL,AMERICAN,I,BOG,GCM,8.0,R,0.0,0.0,BOGOTA,GRAN CAYMAN,COLOMBIA,ISLAS CAYMAN,BOGOTA - ELDORADO,GRAND CAYMAN ( CITY )
1098,2018-03-01,AAL,AMERICAN,I,BOG,GRU,7.0,R,0.0,0.0,BOGOTA,SAO PAULO,COLOMBIA,BRASIL,BOGOTA - ELDORADO,GUARULHOS
1099,2018-03-01,AAL,AMERICAN,I,BOG,GSO,14.0,R,0.0,0.0,BOGOTA,NORTE DE CAROLINA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,PIEDMONT TRIAD INTL
1100,2018-03-01,AAL,AMERICAN,I,BOG,GYE,16.0,R,0.0,0.0,BOGOTA,GUAYAQUIL,COLOMBIA,ECUADOR,BOGOTA - ELDORADO,SIMON BOLIVAR
1101,2018-03-01,AAL,AMERICAN,I,BOG,HKG,99.0,R,0.0,0.0,BOGOTA,HONG KONG,COLOMBIA,HONG KONG,BOGOTA - ELDORADO,CHEK LAP KOK
1102,2018-03-01,AAL,AMERICAN,I,BOG,HNL,35.0,R,0.0,0.0,BOGOTA,HONOLULU,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,"OAHU, HI"
1103,2018-03-01,AAL,AMERICAN,I,BOG,HOU,38.0,R,0.0,0.0,BOGOTA,HOUSTON,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,GEORGE BUSH INTCNTL HOUSTON
1104,2018-03-01,AAL,AMERICAN,I,BOG,ICN,35.0,R,1438.0,0.0,BOGOTA,INCHEON,COLOMBIA,KOREA,BOGOTA - ELDORADO,INTERNATIONAL INCHEON
1105,2018-03-01,AAL,AMERICAN,I,BOG,IND,8.0,R,0.0,0.0,BOGOTA,INDIANA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,INDIANAPOLIS INTERNATIONAL
1106,2018-03-01,AAL,AMERICAN,I,BOG,JAX,9.0,R,0.0,0.0,BOGOTA,FLORIDA,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JACKSONVILLE INTERNAL AIRPORT
1107,2018-03-01,AAL,AMERICAN,I,BOG,JFK,131.0,R,0.0,0.0,BOGOTA,NEW YORK,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,JOHN F KENNEDY INTL
1108,2018-03-01,AAL,AMERICAN,I,BOG,KIN,9.0,R,0.0,0.0,BOGOTA,KINGSTON,COLOMBIA,JAMAICA,BOGOTA - ELDORADO,NORMAN MANLEY INTL
1109,2018-03-01,AAL,AMERICAN,I,BOG,LAX,102.0,R,0.0,0.0,BOGOTA,LOS ANGELES,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,LOS ANGELES INTL
1110,2018-03-01,AAL,AMERICAN,I,BOG,LHR,23.0,R,2965.0,0.0,BOGOTA,LONDRES,COLOMBIA,INGLATERRA,BOGOTA - ELDORADO,HEATHROW
1111,2018-03-01,AAL,AMERICAN,I,BOG,LIT,1.0,R,0.0,0.0,BOGOTA,ARKANSAS,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,ADAMS FIELD
1112,2018-03-01,AAL,AMERICAN,I,BOG,MAD,180.0,R,230.0,0.0,BOGOTA,MADRID,COLOMBIA,ESPANA,BOGOTA - ELDORADO,BARAJAS
1113,2018-03-01,AAL,AMERICAN,I,BOG,MBJ,0.0,R,3249.0,0.0,BOGOTA,MONTEJO BAY,COLOMBIA,JAMAICA,BOGOTA - ELDORADO,SANGSTER INTL
1114,2018-03-01,AAL,AMERICAN,I,BOG,MCO,56.0,R,0.0,0.0,BOGOTA,ORLANDO,COLOMBIA,ESTADOS UNIDOS,BOGOTA - ELDORADO,HERDON
